,Topic,Timepoint,Words,Scores
1413,4,2021,cancer,0.0023229497019201517
1414,4,2021,class,0.002295133424922824
1415,4,2021,patients,0.0020754938013851643
1416,4,2021,use,0.0020415764302015305
1417,4,2021,ation,0.00190705806016922
1418,4,2021,sub,0.0019030241528525949
1419,4,2021,genomic,0.001896637142635882
1420,4,2022,cell,0.006807215511798859
1421,4,2022,models,0.00540539575740695
1422,4,2022,disease,0.003008970059454441
1423,4,2022,specific,0.002764479024335742
1424,4,2022,cells,0.0027431726921349764
1425,4,2022,graph,0.0021121613681316376
1426,4,2022,types,0.0019970140419900417
1427,4,2022,learning,0.0019285596208646894
1428,4,2022,class,0.001908726291731
1429,4,2022,table,0.001815831521525979
1430,4,2023,models,0.008356825448572636
1431,4,2023,prediction,0.0028012359980493784
1432,4,2023,performance,0.002288504969328642
1433,4,2023,graph,0.0022836097050458193
1434,4,2023,clinical,0.002200407674536109
1435,4,2023,information,0.0020526957232505083
1436,4,2023,data,0.002043107757344842
1437,4,2023,features,0.0020157613325864077
1438,4,2023,learning,0.0020131724886596203
1439,4,2023,prs,0.0019220401300117373
1440,4,2024,data,0.005314728710800409
1441,4,2024,performance,0.0029311995021998882
1442,4,2024,clustering,0.0027092641685158014
1443,4,2024,models,0.0025537314359098673
1444,4,2024,clinical,0.002129077445715666
1445,4,2024,brain,0.0021016423124819994
1446,4,2024,learning,0.002076949691399932
1447,4,2024,features,0.0020473625045269728
1448,4,2024,age,0.0020333670545369387
1449,4,2024,predicted,0.0018728736322373152
1450,5,1996,structure,0.0026969462633132935
1451,5,1996,sequences,0.0025800091680139303
1452,5,1996,system,0.0023415081668645144
1453,5,1996,point,0.0019699805416166782
1454,5,1996,probability,0.0018502844031900167
1455,5,1996,surface,0.0017515073996037245
1456,5,1996,use,0.0017506643198430538
1457,5,1996,proteins,0.0016440271865576506
1458,5,1996,would,0.0016277616377919912
1459,5,1996,pair,0.0016247136518359184
1460,5,1997,amino,0.004315296187996864
1461,5,1997,energy,0.00336971296928823
1462,5,1997,structure,0.002443963196128607
1463,5,1997,from,0.0021741073578596115
1464,5,1997,free,0.0021701909136027098
1465,5,1997,proteins,0.001955332700163126
1466,5,1997,with,0.001943763461895287
1467,5,1997,site,0.0019403495825827122
1468,5,1997,binding,0.0019377837888896465
1469,5,1997,order,0.0019361209124326706
1470,5,1998,information,0.0025202673859894276
1471,5,1998,structure,0.0024517423007637262
1472,5,1998,system,0.0020870340522378683
1473,5,1998,database,0.0020564862061291933
1474,5,1998,function,0.0019976431503891945
1475,5,1998,that,0.0018425685120746493
1476,5,1998,class,0.0017852396704256535
1477,5,1998,pro,0.0017730365507304668
1478,5,1998,molecular,0.0016571187879890203
1479,5,1998,sequences,0.0015638701152056456
1480,5,1999,sequences,0.0028820864390581846
1481,5,1999,structure,0.0024466507602483034
1482,5,1999,function,0.0022561766672879457
1483,5,1999,information,0.001931660925038159
1484,5,1999,time,0.0017503497656434774
1485,5,1999,state,0.001705259084701538
1486,5,1999,alignment,0.0016260051634162664
1487,5,1999,length,0.0016206653090193868
1488,5,1999,parameters,0.0016128369607031345
1489,5,1999,site,0.0015450245700776577
1490,5,2000,information,0.003356579225510359
1491,5,2000,structure,0.0026391197461634874
1492,5,2000,site,0.002467730548232794
1493,5,2000,function,0.0024112609680742025
1494,5,2000,table,0.002166891470551491
1495,5,2000,many,0.001949194585904479
1496,5,2000,proteins,0.001911551458761096
1497,5,2000,population,0.0018115087877959013
1498,5,2000,alignment,0.0016436759615316987
1499,5,2000,different,0.0016369508812204003
1500,5,2001,tree,0.009715018793940544
1501,5,2001,time,0.0026480741798877716
1502,5,2001,matrix,0.002499761525541544
1503,5,2001,information,0.0023870100267231464
1504,5,2001,sequences,0.002320720814168453
1505,5,2001,sites,0.002315284451469779
1506,5,2001,algorithm,0.0019093635492026806
1507,5,2001,different,0.001905930694192648
1508,5,2001,data,0.001885337638668716
1509,5,2001,large,0.0018295376794412732
1510,5,2002,site,0.002146094338968396
1511,5,2002,sequences,0.0018201242201030254
1512,5,2002,length,0.001735047553665936
1513,5,2002,different,0.0016703133005648851
1514,5,2002,information,0.0016046304954215884
1515,5,2002,structure,0.0015700503718107939
1516,5,2002,first,0.0014585102908313274
1517,5,2002,found,0.0014575959648936987
1518,5,2002,dna,0.0014570034109055996
1519,5,2002,non,0.0014538406394422054
1520,5,2003,terms,0.0024682283401489258
1521,5,2003,time,0.0023114378564059734
1522,5,2003,that,0.0022067944519221783
1523,5,2003,table,0.002112075686454773
1524,5,2003,snp,0.0019021726911887527
1525,5,2003,information,0.0016717752441763878
1526,5,2003,data,0.001563721802085638
1527,5,2003,match,0.001541987876407802
1528,5,2003,plo,0.001472932519391179
1529,5,2003,order,0.0014711630064994097
1530,5,2004,splice,0.0035241623409092426
1531,5,2004,alternative,0.003073841566219926
1532,5,2004,est,0.0024116081185638905
1533,5,2004,human,0.002251861384138465
1534,5,2004,sequences,0.002100352430716157
1535,5,2004,structure,0.002006243448704481
1536,5,2004,genomic,0.0019559948705136776
1537,5,2004,time,0.0019032468553632498
1538,5,2004,table,0.0018051983788609505
1539,5,2004,proteins,0.0017075480427592993
1540,5,2005,terms,0.0033118014689534903
1541,5,2005,function,0.0027693654410541058
1542,5,2005,interaction,0.0019196869106963277
1543,5,2005,table,0.0018360756803303957
1544,5,2005,term,0.0017233926337212324
1545,5,2005,given,0.001714584999717772
1546,5,2005,proteins,0.0016219350509345531
1547,5,2005,algorithm,0.0016131564043462276
1548,5,2005,are,0.0016084552044048905
1549,5,2005,with,0.0015977253206074238
1550,5,2006,snps,0.0026891855522990227
1551,5,2006,time,0.0025864876806735992
1552,5,2006,algorithm,0.002462234115228057
1553,5,2006,are,0.002263758797198534
1554,5,2006,table,0.0020600559655576944
1555,5,2006,class,0.0018652435392141342
1556,5,2006,information,0.001789965433999896
1557,5,2006,disease,0.0017562087159603834
1558,5,2006,snp,0.0017529736505821347
1559,5,2006,plo,0.0016416361322626472
1560,5,2007,mass,0.0030801251996308565
1561,5,2007,information,0.0022710615303367376
1562,5,2007,proteins,0.0019197165966033936
1563,5,2007,text,0.0018984987400472164
1564,5,2007,system,0.0018000249983742833
1565,5,2007,disease,0.0016915793530642986
1566,5,2007,different,0.0016777199925854802
1567,5,2007,given,0.0015697466442361474
1568,5,2007,med,0.0014408876886591315
1569,5,2007,size,0.001366610056720674
1570,5,2008,that,0.0032236173283308744
1571,5,2008,size,0.0019742134027183056
1572,5,2008,sequences,0.001917591318488121
1573,5,2008,are,0.0018804612336680293
1574,5,2008,dna,0.0018481770530343056
1575,5,2008,time,0.001801930251531303
1576,5,2008,data,0.001717842067591846
1577,5,2008,human,0.0016310466453433037
1578,5,2008,functional,0.0016249234322458506
1579,5,2008,binding,0.001599314040504396
1580,5,2009,disease,0.002653552917763591
1581,5,2009,networks,0.0025403108447790146
1582,5,2009,size,0.0023988094180822372
1583,5,2009,interactions,0.0022627082653343678
1584,5,2009,species,0.002187955193221569
1585,5,2009,proceedings,0.0020979554392397404
1586,5,2009,cell,0.002079632133245468
1587,5,2009,time,0.0018826811574399471
1588,5,2009,are,0.0018648169934749603
1589,5,2009,proteins,0.0016991145676001906
1590,5,2010,networks,0.0020259071607142687
1591,5,2010,algorithm,0.001886671525426209
1592,5,2010,time,0.0018824643921107054
1593,5,2010,however,0.0017641043523326516
1594,5,2010,nodes,0.0016040225746110082
1595,5,2010,given,0.0016029557446017861
1596,5,2010,possible,0.0015916296979412436
1597,5,2010,structure,0.001560973934829235
1598,5,2010,clustering,0.001521531492471695
1599,5,2010,different,0.0014875088818371296
1600,5,2011,rrna,0.0023511166218668222
1601,5,2011,snp,0.0019817007705569267
1602,5,2011,types,0.0018541471799835563
1603,5,2011,fast,0.0017084196442738175
1604,5,2011,size,0.0016028392128646374
1605,5,2011,species,0.0015912600792944431
1606,5,2011,group,0.0015892169903963804
1607,5,2011,sets,0.0015855222009122372
1608,5,2011,september,0.0015842844732105732
1609,5,2011,different,0.0014882554532960057
1610,5,2012,drug,0.0036977098789066076
1611,5,2012,residues,0.002658921992406249
1612,5,2012,different,0.002117583528161049
1613,5,2012,disorder,0.0020854996982961893
1614,5,2012,disordered,0.001975606894120574
1615,5,2012,interaction,0.0019730417989194393
1616,5,2012,domain,0.0018597859889268875
1617,5,2012,harm,0.0018557948060333729
1618,5,2012,fig,0.0017544495640322566
1619,5,2012,non,0.0017484364798292518
1620,5,2013,drug,0.00516095943748951
1621,5,2013,target,0.0032990719191730022
1622,5,2013,tree,0.002723183948546648
1623,5,2013,snp,0.002540969755500555
1624,5,2013,information,0.0024029945489019156
1625,5,2013,similarity,0.002105745952576399
1626,5,2013,genomic,0.0020932236220687628
1627,5,2013,taxa,0.0019440487958490849
1628,5,2013,different,0.0018253687303513288
1629,5,2013,value,0.0018178384052589536
1630,5,2014,drug,0.003267820691689849
1631,5,2014,cancer,0.003254803828895092
1632,5,2014,cell,0.0031266824807971716
1633,5,2014,features,0.0026686883065849543
1634,5,2014,pathway,0.0025292246136814356
1635,5,2014,functional,0.002307714195922017
1636,5,2014,interactions,0.0020898901857435703
1637,5,2014,feature,0.0019632503390312195
1638,5,2014,samples,0.0017625701148062944
1639,5,2014,values,0.0016371270176023245
1640,5,2015,cancer,0.002742149867117405
1641,5,2015,different,0.0022457644809037447
1642,5,2015,interactions,0.002013307297602296
1643,5,2015,values,0.0019108203705400229
1644,5,2015,use,0.0017893206095322967
1645,5,2015,value,0.0017871297895908356
1646,5,2015,nodes,0.0017730735708028078
1647,5,2015,features,0.0017054734053090215
1648,5,2015,interaction,0.0016877028392627835
1649,5,2015,associated,0.0016851990949362516
1650,5,2016,disease,0.0026459807995706797
1651,5,2016,variants,0.00215317215770483
1652,5,2016,patients,0.002099095145240426
1653,5,2016,clinical,0.0019520915811881423
1654,5,2016,use,0.00194550899323076
1655,5,2016,different,0.0018939545843750238
1656,5,2016,cancer,0.0018441808642819524
1657,5,2016,features,0.0017862694803625345
1658,5,2016,data,0.001773238182067871
1659,5,2016,associated,0.0017044077394530177
1660,5,2017,values,0.0024790200404822826
1661,5,2017,different,0.0020832077134400606
1662,5,2017,work,0.0020720064640045166
1663,5,2017,high,0.0019527741242200136
1664,5,2017,test,0.001870068721473217
1665,5,2017,cell,0.0018638118635863066
1666,5,2017,features,0.0016938658664003015
1667,5,2017,use,0.0016652740305289626
1668,5,2017,sub,0.0016378596192225814
1669,5,2017,networks,0.001572486711665988
1670,5,2018,features,0.0027103836182504892
1671,5,2018,patients,0.002030369359999895
1672,5,2018,was,0.001985088689252734
1673,5,2018,patient,0.0019193117041140795
1674,5,2018,feature,0.0016863850178197026
1675,5,2018,different,0.0016424471978098154
1676,5,2018,types,0.001590639934875071
1677,5,2018,use,0.0015385374426841736
1678,5,2018,models,0.0014831317821517587
1679,5,2018,training,0.0013701040297746658
1680,5,2019,performance,0.002538030268624425
1681,5,2019,cell,0.0023344180081039667
1682,5,2019,samples,0.002000153297558427
1683,5,2019,prediction,0.0019717304967343807
1684,5,2019,models,0.0019059552578255534
1685,5,2019,different,0.0018154868157580495
1686,5,2019,variants,0.001772640272974968
1687,5,2019,features,0.001735126250423491
1688,5,2019,information,0.0017011939780786633
1689,5,2019,non,0.001614843844436109
1690,5,2020,samples,0.004050331190228462
1691,5,2020,patients,0.002012319164350629
1692,5,2020,different,0.0019584516994655132
1693,5,2020,information,0.0019261094275861979
1694,5,2020,patient,0.0018604823853820562
1695,5,2020,fig,0.001799108344130218
1696,5,2020,embedding,0.0016376894200220704
1697,5,2020,models,0.001606517005711794
1698,5,2020,associated,0.001595577341504395
1699,5,2020,clinical,0.0015786138828843832
1700,5,2021,cancer,0.0023681405000388622
1701,5,2021,data,0.0023541534319519997
1702,5,2021,drug,0.002326037036255002
1703,5,2021,patients,0.0016853689448907971
1704,5,2021,prediction,0.001646227901801467
1705,5,2021,ation,0.0016457854071632028
1706,5,2021,sub,0.0016432387055829167
1707,5,2021,methyl,0.0016345366602763534
1708,5,2021,test,0.0015177348395809531
1709,5,2021,well,0.0015095013659447432
1710,5,2022,disease,0.004654842894524336
1711,5,2022,cell,0.004164645913988352
1712,5,2022,models,0.0033160937018692493
1713,5,2022,snps,0.0027083363384008408
1714,5,2022,level,0.0026142848655581474
1715,5,2022,cells,0.0023208169732242823
1716,5,2022,single,0.0022229431197047234
1717,5,2022,data,0.0021452531218528748
1718,5,2022,test,0.0020313470158725977
1719,5,2022,type,0.0019195652566850185
1720,5,2023,models,0.002607400296255946
1721,5,2023,performance,0.002481020288541913
1722,5,2023,fig,0.0022160932421684265
1723,5,2023,pre,0.001849713153205812
1724,5,2023,feature,0.0018439572304487228
1725,5,2023,prediction,0.001798424986191094
1726,5,2023,graph,0.001714565441943705
1727,5,2023,learning,0.0017125532031059265
1728,5,2023,table,0.0016909276600927114
1729,5,2023,value,0.0016815275885164738
1730,5,2024,data,0.002818008419126272
1731,5,2024,performance,0.0023756297305226326
1732,5,2024,patients,0.002182465046644211
1733,5,2024,age,0.0018473867094144225
1734,5,2024,samples,0.0017167580081149936
1735,5,2024,brain,0.001696814433671534
1736,5,2024,drug,0.0016947475960478187
1737,5,2024,models,0.0016528208507224917
1738,5,2024,features,0.0016129150753840804
1739,5,2024,learning,0.0015719201182946563
1740,6,1996,structure,0.002194025320932269
1741,6,1996,sequences,0.0021848648320883512
1742,6,1996,given,0.0021545470226556063
1743,6,1996,distance,0.0020351195707917213
1744,6,1996,tree,0.001926399185322225
1745,6,1996,system,0.0018401596462354064
1746,6,1996,information,0.0017083537532016635
1747,6,1996,students,0.0016966300318017602
1748,6,1996,surface,0.001601731521077454
1749,6,1996,die,0.001593742985278368
1750,6,1997,sequences,0.002719585783779621
1751,6,1997,molecular,0.002700523706153035
1752,6,1997,algorithm,0.002688315464183688
1753,6,1997,energy,0.002463056007400155
1754,6,1997,amino,0.002217170549556613
1755,6,1997,from,0.002208522753790021
1756,6,1997,alignments,0.00219767726957798
1757,6,1997,structure,0.0020083063282072544
1758,6,1997,proteins,0.0019833985716104507
1759,6,1997,surface,0.001970248995348811
1760,6,1998,class,0.00255737267434597
1761,6,1998,information,0.0025095888413488865
1762,6,1998,sequences,0.002439974108710885
1763,6,1998,structure,0.0024309137370437384
1764,6,1998,pro,0.00232263864018023
1765,6,1998,molecular,0.0019441444892436266
1766,6,1998,cell,0.0019061664352193475
1767,6,1998,are,0.0018042862648144364
1768,6,1998,with,0.0018016827525570989
1769,6,1998,that,0.001740247942507267
1770,6,1999,structure,0.0029700130689889193
1771,6,1999,sequences,0.0025404253974556923
1772,6,1999,state,0.002021185355260968
1773,6,1999,system,0.00193945097271353
1774,6,1999,molecular,0.0018541604513302445
1775,6,1999,with,0.0016874497523531318
1776,6,1999,function,0.0016383528709411621
1777,6,1999,are,0.0016101034125313163
1778,6,1999,topo,0.0015769294695928693
1779,6,1999,time,0.0015737785724923015
1780,6,2000,information,0.0020822796504944563
1781,6,2000,example,0.0020042259711772203
1782,6,2000,structure,0.0019997009076178074
1783,6,2000,non,0.0018465998582541943
1784,6,2000,site,0.0017461973475292325
1785,6,2000,proteins,0.0017443274846300483
1786,6,2000,type,0.0017070103203877807
1787,6,2000,sequences,0.0017017428763210773
1788,6,2000,function,0.0016182081308215857
1789,6,2000,library,0.0016140773659572005
1790,6,2001,tree,0.0033031918574124575
1791,6,2001,time,0.0020390350837260485
1792,6,2001,rate,0.0019174589542672038
1793,6,2001,information,0.0018116862047463655
1794,6,2001,models,0.0017589187482371926
1795,6,2001,rates,0.0015804318245500326
1796,6,2001,sequences,0.001579401083290577
1797,6,2001,shown,0.0015742724062874913
1798,6,2001,values,0.0015182332135736942
1799,6,2001,process,0.0015081226592883468
1800,6,2002,with,0.0019590575248003006
1801,6,2002,proteins,0.0018953378312289715
1802,6,2002,algorithm,0.0017751557752490044
1803,6,2002,sequences,0.0017372705042362213
1804,6,2002,information,0.0017249336233362556
1805,6,2002,are,0.0017000902444124222
1806,6,2002,distribution,0.0016685184091329575
1807,6,2002,that,0.001631476217880845
1808,6,2002,values,0.00159567897208035
1809,6,2002,however,0.0015112372348085046
1810,6,2003,algorithm,0.0023772255517542362
1811,6,2003,sequences,0.00236340519040823
1812,6,2003,terms,0.002355497097596526
1813,6,2003,snps,0.0022359066642820835
1814,6,2003,that,0.0017985791200771928
1815,6,2003,use,0.00168656709138304
1816,6,2003,however,0.001671187812462449
1817,6,2003,order,0.0016668873140588403
1818,6,2003,long,0.0016568057471886277
1819,6,2003,types,0.0015686174156144261
1820,6,2004,proteins,0.0025755998212844133
1821,6,2004,splice,0.0024273800663650036
1822,6,2004,class,0.0020825013052672148
1823,6,2004,sequences,0.0020194475073367357
1824,6,2004,type,0.0018978903535753489
1825,6,2004,use,0.0018029871862381697
1826,6,2004,given,0.001797972247004509
1827,6,2004,information,0.001738176797516644
1828,6,2004,value,0.001604377175681293
1829,6,2004,structure,0.001566088991239667
1830,6,2005,terms,0.0033529691863805056
1831,6,2005,proteins,0.0028526517562568188
1832,6,2005,information,0.002622028114274144
1833,6,2005,function,0.002404669299721718
1834,6,2005,data,0.002288328716531396
1835,6,2005,structure,0.0022714852821081877
1836,6,2005,functional,0.0021285738330334425
1837,6,2005,term,0.002048148773610592
1838,6,2005,given,0.0020451887976378202
1839,6,2005,size,0.0018221859354525805
1840,6,2006,snps,0.0034129302948713303
1841,6,2006,terms,0.0021791502367705107
1842,6,2006,time,0.002155148657038808
1843,6,2006,size,0.002152129774913192
1844,6,2006,ontology,0.0021348779555410147
1845,6,2006,disease,0.0019514926243573427
1846,6,2006,snp,0.0019504101946949959
1847,6,2006,type,0.0018556307768449187
1848,6,2006,system,0.0018555928254500031
1849,6,2006,population,0.0017439902294427156
1850,6,2007,proteins,0.0022062137722969055
1851,6,2007,disease,0.0021745392587035894
1852,6,2007,information,0.0018806187435984612
1853,6,2007,that,0.001845699269324541
1854,6,2007,size,0.0017376121832057834
1855,6,2007,peptide,0.00159826606977731
1856,6,2007,mass,0.0014934221981093287
1857,6,2007,database,0.0014886748977005482
1858,6,2007,found,0.0014860843075439334
1859,6,2007,compounds,0.0014753331197425723
1860,6,2008,proteins,0.0029003401286900043
1861,6,2008,size,0.0018623898504301906
1862,6,2008,information,0.001672741025686264
1863,6,2008,binding,0.001645619748160243
1864,6,2008,data,0.0016428014496341348
1865,6,2008,are,0.001567954197525978
1866,6,2008,proceedings,0.001493473188020289
1867,6,2008,target,0.001474669435992837
1868,6,2008,different,0.0014184701722115278
1869,6,2008,september,0.0014102795394137502
1870,6,2009,size,0.0029252427630126476
1871,6,2009,that,0.0024352639447897673
1872,6,2009,september,0.002216067397966981
1873,6,2009,are,0.0019734445959329605
1874,6,2009,cell,0.001970399636775255
1875,6,2009,trim,0.00190644187387079
1876,6,2009,proceedings,0.001806707470677793
1877,6,2009,with,0.0018017749534919858
1878,6,2009,algorithm,0.0017467637080699205
1879,6,2009,data,0.001722060958854854
1880,6,2010,size,0.002179135335609317
1881,6,2010,time,0.0021524247713387012
1882,6,2010,harm,0.0019475999288260937
1883,6,2010,algorithm,0.001936521497555077
1884,6,2010,well,0.0018957828870043159
1885,6,2010,state,0.001810007612220943
1886,6,2010,networks,0.0015961857279762626
1887,6,2010,base,0.0015676701441407204
1888,6,2010,graph,0.0015071858651936054
1889,6,2010,clustering,0.0015070140361785889
1890,6,2011,size,0.0026214648969471455
1891,6,2011,type,0.002352307317778468
1892,6,2011,types,0.0019692745991051197
1893,6,2011,cell,0.0018339987145736814
1894,6,2011,time,0.0017187368357554078
1895,6,2011,human,0.0017062758561223745
1896,6,2011,plo,0.0015820470871403813
1897,6,2011,high,0.0015796403167769313
1898,6,2011,first,0.0015784548595547676
1899,6,2011,function,0.0015754898777231574
1900,6,2012,proteins,0.00432130740955472
1901,6,2012,residues,0.0028213674668222666
1902,6,2012,interactions,0.0026067441795021296
1903,6,2012,disordered,0.0024562173057347536
1904,6,2012,human,0.0024536708369851112
1905,6,2012,interaction,0.0022213689517229795
1906,6,2012,fig,0.0022208900190889835
1907,6,2012,harm,0.001967689022421837
1908,6,2012,disorder,0.0017357103060930967
1909,6,2012,values,0.0017353256698697805
1910,6,2013,tree,0.0030755028128623962
1911,6,2013,target,0.0029073799960315228
1912,6,2013,module,0.002895468147471547
1913,6,2013,interaction,0.0019517653854563832
1914,6,2013,distance,0.0019405902130529284
1915,6,2013,value,0.0018227813998237252
1916,6,2013,table,0.00181568821426481
1917,6,2013,species,0.0018082583555951715
1918,6,2013,found,0.0018068918725475669
1919,6,2013,models,0.0016757940175011754
1920,6,2014,features,0.00228190328925848
1921,6,2014,samples,0.0021574825514107943
1922,6,2014,cancer,0.00205306988209486
1923,6,2014,drug,0.002043849090114236
1924,6,2014,cell,0.0020376225002110004
1925,6,2014,high,0.001773664029315114
1926,6,2014,data,0.0016604260308668017
1927,6,2014,level,0.001649992074817419
1928,6,2014,tumor,0.0016398245934396982
1929,6,2014,regression,0.001520186779089272
1930,6,2015,cancer,0.0029133367352187634
1931,6,2015,interaction,0.0025202948600053787
1932,6,2015,non,0.001737101934850216
1933,6,2015,features,0.0015298951184377074
1934,6,2015,different,0.001518219942227006
1935,6,2015,associated,0.0015160327311605215
1936,6,2015,value,0.001508779707364738
1937,6,2015,fig,0.0015061062294989824
1938,6,2015,snp,0.0015041882870718837
1939,6,2015,snps,0.0015038888668641448
1940,6,2016,clinical,0.0027408278547227383
1941,6,2016,rna,0.002286787610501051
1942,6,2016,different,0.0022328088525682688
1943,6,2016,cancer,0.0022121467627584934
1944,6,2016,class,0.0021441818680614233
1945,6,2016,use,0.0019114951137453318
1946,6,2016,disease,0.0017525908770039678
1947,6,2016,values,0.0016668590251356363
1948,6,2016,specific,0.001567634055390954
1949,6,2016,non,0.0015003305161371827
1950,6,2017,samples,0.0022706303279846907
1951,6,2017,disease,0.002262940164655447
1952,6,2017,value,0.0020584294106811285
1953,6,2017,values,0.0020148158073425293
1954,6,2017,models,0.002001273911446333
1955,6,2017,fig,0.0019956359174102545
1956,6,2017,single,0.0019030512776225805
1957,6,2017,high,0.0018481044098734856
1958,6,2017,cancer,0.001744964625686407
1959,6,2017,performance,0.0016872623236849904
1960,6,2018,features,0.0028990241698920727
1961,6,2018,models,0.0018420341657474637
1962,6,2018,clinical,0.001738470047712326
1963,6,2018,cancer,0.001580371055752039
1964,6,2018,table,0.0015720142982900143
1965,6,2018,variants,0.001568696810863912
1966,6,2018,datasets,0.001475270721130073
1967,6,2018,patients,0.0014316835440695286
1968,6,2018,high,0.001409596181474626
1969,6,2018,prediction,0.0014002033276483417
1970,6,2019,performance,0.002583904890343547
1971,6,2019,fig,0.0021996544674038887
1972,6,2019,non,0.002187571255490184
1973,6,2019,cells,0.0017300243489444256
1974,6,2019,seq,0.001723516033962369
1975,6,2019,cell,0.0016888456884771585
1976,6,2019,learning,0.0016519543714821339
1977,6,2019,use,0.001539258984848857
1978,6,2019,genomic,0.001519141485914588
1979,6,2019,models,0.0014572570798918605
1980,6,2020,features,0.01073856558650732
1981,6,2020,patient,0.002575904130935669
1982,6,2020,embedding,0.0024264585226774216
1983,6,2020,patients,0.002216365421190858
1984,6,2020,performance,0.0021520699374377728
1985,6,2020,data,0.0020639649592339993
1986,6,2020,feature,0.0017615543911233544
1987,6,2020,cancer,0.0017283429624512792
1988,6,2020,clinical,0.0016749005299061537
1989,6,2020,fig,0.0015657821204513311
1990,6,2021,models,0.004398059565573931
1991,6,2021,sars,0.002366251777857542
1992,6,2021,patients,0.00215479196049273
1993,6,2021,ation,0.001992111559957266
1994,6,2021,sub,0.0019920661579817533
1995,6,2021,drug,0.00188771344255656
1996,6,2021,patient,0.0018858506809920073
1997,6,2021,training,0.0017381854122504592
1998,6,2021,datasets,0.001734114601276815
1999,6,2021,cancer,0.0016456017037853599
2000,6,2022,models,0.0036401001270860434
2001,6,2022,disease,0.0034400844015181065
2002,6,2022,cell,0.0023694904521107674
2003,6,2022,performance,0.0023335495498031378
2004,6,2022,specific,0.0022189111914485693
2005,6,2022,graph,0.0022116806358098984
2006,6,2022,across,0.0019861850887537003
2007,6,2022,training,0.0019770131912082434
2008,6,2022,test,0.0018756325589492917
2009,6,2022,cells,0.0017544409492984414
2010,6,2023,models,0.0038003167137503624
2011,6,2023,data,0.0024292103480547667
2012,6,2023,performance,0.002268865006044507
2013,6,2023,different,0.002032174961641431
2014,6,2023,clinical,0.0018477332778275013
2015,6,2023,disease,0.0017771335551515222
2016,6,2023,graph,0.001695218845270574
2017,6,2023,features,0.0016924466472119093
2018,6,2023,use,0.0016574971377849579
2019,6,2023,associated,0.0016442349879071116
2020,6,2024,models,0.004817674867808819
2021,6,2024,cell,0.0028713515494018793
2022,6,2024,disease,0.0027509168721735477
2023,6,2024,across,0.002549539553001523
2024,6,2024,samples,0.002075041411444545
2025,6,2024,graph,0.0018278699135407805
2026,6,2024,patients,0.0017662495374679565
2027,6,2024,associated,0.0017375634051859379
2028,6,2024,use,0.0016396325081586838
2029,6,2024,studies,0.0015591924311593175
2030,7,1996,structure,0.0027609069366008043
2031,7,1996,sequences,0.0024024611338973045
2032,7,1996,time,0.002275065751746297
2033,7,1996,points,0.002046221401542425
2034,7,1996,surface,0.0017210834193974733
2035,7,1996,given,0.0017203007591888309
2036,7,1996,site,0.0017164174932986498
2037,7,1996,point,0.0017087317537516356
2038,7,1996,system,0.00163026072550565
2039,7,1996,see,0.0015927318017929792
2040,7,1997,sequences,0.0027284109964966774
2041,7,1997,proteins,0.0027134420815855265
2042,7,1997,domains,0.0024667116813361645
2043,7,1997,with,0.002263209316879511
2044,7,1997,amino,0.0020524756982922554
2045,7,1997,die,0.0020361931528896093
2046,7,1997,atoms,0.0020332438871264458
2047,7,1997,you,0.002029143273830414
2048,7,1997,structure,0.001853768713772297
2049,7,1997,molecular,0.0018289564177393913
2050,7,1998,information,0.0026845899410545826
2051,7,1998,class,0.002340785227715969
2052,7,1998,molecular,0.0022884018253535032
2053,7,1998,that,0.0020655423868447542
2054,7,1998,system,0.0020396504551172256
2055,7,1998,sequences,0.002036607824265957
2056,7,1998,structure,0.0020219902507960796
2057,7,1998,time,0.001880001276731491
2058,7,1998,site,0.0017301641637459397
2059,7,1998,binding,0.0016832740511745214
2060,7,1999,sequences,0.002933769952505827
2061,7,1999,topo,0.002594911027699709
2062,7,1999,time,0.0020358150359243155
2063,7,1999,function,0.0019501567585393786
2064,7,1999,system,0.0017475438071414828
2065,7,1999,are,0.0017384416423738003
2066,7,1999,binding,0.0015135407447814941
2067,7,1999,alignment,0.0015080254524946213
2068,7,1999,amino,0.001491765957325697
2069,7,1999,fig,0.0014770934358239174
2070,7,2000,information,0.0029734864365309477
2071,7,2000,function,0.0026633585803210735
2072,7,2000,proteins,0.002256387611851096
2073,7,2000,structure,0.002154001733288169
2074,7,2000,site,0.0017709387466311455
2075,7,2000,time,0.0017560275737196207
2076,7,2000,alignment,0.001662790309637785
2077,7,2000,type,0.0015037015546113253
2078,7,2000,sequences,0.0014978809049353004
2079,7,2000,similar,0.0014867613790556788
2080,7,2001,tree,0.006848759949207306
2081,7,2001,time,0.002388027496635914
2082,7,2001,that,0.0022241801489144564
2083,7,2001,models,0.0020602522417902946
2084,7,2001,site,0.0018431656062602997
2085,7,2001,matrix,0.001821013051085174
2086,7,2001,sites,0.0017788809491321445
2087,7,2001,rate,0.0017623982857912779
2088,7,2001,information,0.0017444475088268518
2089,7,2001,sequences,0.0016729701310396194
2090,7,2002,proteins,0.0021958204451948404
2091,7,2002,score,0.0021615184377878904
2092,7,2002,that,0.002041056053712964
2093,7,2002,information,0.002011998789384961
2094,7,2002,structure,0.00199171993881464
2095,7,2002,are,0.0019137014169245958
2096,7,2002,function,0.001638901187106967
2097,7,2002,this,0.0016276310198009014
